,date,open,high,low,close,volume,amount,outstanding_share,turnover
403,2023-02-28,15.32,15.52,15.32,15.52,532700.0,8309684.0,121100000.0,0.004398843930635838
404,2023-03-01,15.52,15.72,15.51,15.63,658696.0,10397995.0,121100000.0,0.005439273327828241
405,2023-03-02,15.71,15.71,15.49,15.52,643000.0,10112625.0,121100000.0,0.005309661436829067
406,2023-03-03,15.52,15.67,15.44,15.6,758125.0,11932383.0,121100000.0,0.006260322047894302
407,2023-03-06,15.64,15.69,15.54,15.67,665200.0,10503948.0,121100000.0,0.005492981007431875
408,2023-03-07,15.63,15.73,15.37,15.38,779325.0,12234703.0,121100000.0,0.006435383980181668
409,2023-03-08,15.35,15.51,15.29,15.37,543500.0,8445241.0,121100000.0,0.0044880264244426095
410,2023-03-09,15.47,15.47,15.28,15.32,414700.0,6423245.0,121100000.0,0.0034244426094137076
411,2023-03-10,15.23,15.3,15.11,15.16,530525.0,8137813.0,121100000.0,0.004380883567299753
412,2023-03-13,15.03,15.22,14.94,15.1,637500.0,9695259.0,121100000.0,0.005264244426094137
413,2023-03-14,15.03,15.18,14.75,15.14,878325.0,13310066.0,121100000.0,0.007252890173410405
414,2023-03-15,15.16,15.4,15.06,15.35,806250.0,12395837.0,121100000.0,0.006657720891824938
415,2023-03-16,15.34,15.34,14.98,15.03,554200.0,8476852.0,121100000.0,0.004576383154417837
416,2023-03-17,15.1,15.25,15.1,15.11,527500.0,8081980.0,121100000.0,0.004355904211395541
417,2023-03-20,15.22,15.25,14.9,14.95,533100.0,8090119.0,121100000.0,0.004402146985962015
418,2023-03-21,15.05,15.05,14.88,15.0,469300.0,7087411.0,121100000.0,0.003875309661436829
419,2023-03-22,15.1,15.2,15.0,15.02,412175.0,6274491.0,121100000.0,0.0034035920726672173
420,2023-03-23,14.95,15.18,14.95,15.08,492125.0,7483984.0,121100000.0,0.004063790255986788
421,2023-03-24,15.14,16.2,15.0,15.76,2953300.0,46758971.0,121100000.0,0.02438728323699422
422,2023-03-27,15.7,15.7,15.31,15.5,1680500.0,26275326.0,121100000.0,0.013876961189099918
423,2023-03-28,15.53,15.61,15.22,15.25,1192693.0,18516468.0,121100000.0,0.009848827415359208
424,2023-03-29,15.32,15.32,15.0,15.07,827475.0,12591184.0,121100000.0,0.00683298926507019
425,2023-03-30,15.04,15.11,14.85,14.91,813925.0,12299162.0,121100000.0,0.006721098265895954
426,2023-03-31,14.94,15.33,14.91,14.97,717400.0,10859969.0,121100000.0,0.005924029727497936
427,2023-04-03,14.95,15.03,14.9,15.02,683686.0,10336423.0,121100000.0,0.005645631709331131
428,2023-04-04,15.02,15.25,14.93,15.01,981411.0,14943146.0,121100000.0,0.008104137076796036
429,2023-04-06,14.94,15.03,14.77,14.84,901450.0,13544325.0,121100000.0,0.007443848059454996
430,2023-04-07,14.78,15.1,14.78,15.04,704500.0,10666377.0,121100000.0,0.005817506193228737
431,2023-04-10,15.04,15.2,14.9,14.92,567900.0,8614963.0,121100000.0,0.004689512799339389
432,2023-04-11,14.94,15.12,14.74,14.79,644025.0,9623507.0,121100000.0,0.005318125516102395
433,2023-04-12,14.79,14.9,14.63,14.65,722900.0,10722321.0,121100000.0,0.005969446738232865
434,2023-04-13,14.72,14.8,14.63,14.69,465200.0,6909115.0,121100000.0,0.0038414533443435176
435,2023-04-14,14.69,14.79,14.65,14.77,484800.0,7216993.0,121100000.0,0.0040033030553261765
436,2023-04-17,14.77,15.0,14.75,14.98,902400.0,13607441.0,121100000.0,0.007451692815854665
437,2023-04-18,14.97,15.02,14.87,14.92,705770.0,10639948.0,121100000.0,0.005827993393889347
438,2023-04-19,14.86,14.97,14.8,14.83,428745.0,6440411.0,121100000.0,0.0035404211395540877
439,2023-04-20,14.83,14.83,14.45,14.68,579870.0,8563666.0,121100000.0,0.004788356729975227
440,2023-04-21,14.68,14.7,14.28,14.28,621603.0,9107296.0,121100000.0,0.005132972749793559
441,2023-04-24,14.55,14.55,14.19,14.3,376925.0,5450246.0,121100000.0,0.003112510322047894
442,2023-04-25,14.4,14.4,13.74,13.92,727625.0,10242722.0,121100000.0,0.006008464079273328
443,2023-04-26,13.97,14.22,13.91,14.15,556600.0,7936018.0,121100000.0,0.004596201486374896
444,2023-04-27,14.2,14.4,13.96,14.3,747200.0,10719225.0,121100000.0,0.006170107349298101
445,2023-04-28,14.4,14.4,14.26,14.35,590925.0,8546405.0,121100000.0,0.004879644921552436
446,2023-05-04,14.37,14.92,14.35,14.8,1129300.0,16757758.0,121100000.0,0.009325350949628407
447,2023-05-05,14.87,14.94,14.71,14.89,821125.0,12307094.0,121100000.0,0.006780553261767135
448,2023-05-08,14.9,15.12,14.82,14.88,782170.0,11798159.0,121100000.0,0.0064588769611891
449,2023-05-09,14.86,14.96,14.73,14.78,639000.0,9580784.0,121100000.0,0.0052766308835673
450,2023-05-10,14.7,14.93,14.7,14.88,410500.0,6153770.0,121100000.0,0.003389760528488852
451,2023-05-11,14.92,15.3,14.88,15.08,1393400.0,21289858.0,121100000.0,0.011506193228736581
